fencer_id,first_name,last_name,dob,gender,weapon,club_id
4051,Cheryl,Page,2018-09-10,0,Epee,Club_2
58794,Carla,Edwards,2016-01-08,0,Epee,Club_2
66164,Catherine,Mitchell,2015-07-29,0,Epee,Club_5
66436,Susan,Lewis,2015-02-06,0,Epee,Club_2
53235,Barbara,Sullivan,2018-01-11,0,Epee,Club_5
85461,Mary,Cochran,2018-09-15,0,Epee,Club_3
92619,Emily,Hardy,2015-05-04,0,Epee,Club_5
26241,Michelle,Hernandez,2018-01-14,0,Epee,Club_5
70876,Paula,Watson,2016-05-02,0,Epee,Club_3
44656,Alice,Garza,2017-05-03,0,Epee,Club_4
83484,Jennifer,Rivers,2016-12-07,0,Epee,Club_1
8871,Maria,Dorsey,2018-09-11,0,Epee,Club_3
88428,Christina,Grant,2015-08-06,0,Epee,Club_4
84744,Kathleen,Patterson,2016-07-23,0,Epee,Club_2
19786,Melanie,Wade,2017-05-20,0,Epee,Club_4
41845,Lisa,Garcia,2018-03-16,0,Epee,Club_5
62010,Elizabeth,Hebert,2015-02-17,0,Epee,Club_4
47082,Ashley,Perez,2017-06-27,0,Epee,Club_1
1586,Renee,Williams,2016-12-10,0,Epee,Club_4
50385,Cheryl,Howard,2016-01-02,0,Epee,Club_3
31604,Michelle,Fischer,2015-12-27,0,Epee,Club_3
29296,Kathy,Lyons,2016-03-02,0,Epee,Club_2
32563,Kathryn,Mendoza,2017-07-25,0,Epee,Club_2
62644,Michele,Williams,2016-10-25,0,Epee,Club_1
39317,Lynn,Johnson,2018-10-31,0,Epee,Club_3
42803,Ms.,Catherine,2018-06-03,0,Epee,Club_3
63209,Madison,Holt,2017-06-06,0,Epee,Club_5
88934,Brittany,Jordan,2016-11-26,0,Epee,Club_1
30771,Sandra,Wong,2016-11-29,0,Epee,Club_1
23199,Terri,Cervantes,2015-02-22,0,Epee,Club_3
6715,Mrs.,Ellen,2016-04-17,0,Epee,Club_3
90177,Megan,Martinez,2017-12-13,0,Epee,Club_2
80519,Bridget,Shaffer,2015-03-01,0,Epee,Club_1
61725,Allison,Mitchell,2016-02-04,0,Epee,Club_2
34630,Shelly,Riley,2015-11-18,0,Epee,Club_1
23693,Ashley,Rocha,2016-09-23,0,Epee,Club_2
25924,Melanie,Knight,2015-08-20,0,Epee,Club_3
70023,Alicia,Harper,2015-05-14,0,Epee,Club_3
33959,Melissa,Hall,2017-06-10,0,Epee,Club_5
27006,Julie,Martinez,2015-01-14,0,Epee,Club_3
15178,Lauren,Lee,2018-02-12,0,Epee,Club_1
98866,Jodi,Anderson,2017-03-11,0,Epee,Club_2
74707,Lori,Jordan,2016-11-11,0,Epee,Club_3
95720,Christina,Gonzalez,2017-03-22,0,Epee,Club_3
62629,Cassandra,Grant,2016-07-31,0,Epee,Club_5
69366,Megan,Welch,2015-02-24,0,Epee,Club_2
53629,Matthew,Wright,2017-03-09,1,Epee,Club_4
29235,Mr.,Randall,2015-01-01,1,Epee,Club_1
21959,Bryan,Marquez,2015-05-05,1,Epee,Club_4
2643,Brian,Hayes,2018-03-01,1,Epee,Club_2
17242,Edward,Benson,2018-07-01,1,Epee,Club_1
567,Henry,Carney,2016-07-16,1,Epee,Club_4
84417,David,Rush,2017-11-25,1,Epee,Club_1
62842,Cameron,Newton,2015-05-25,1,Epee,Club_2
1564,Anthony,Kane,2017-12-06,1,Epee,Club_5
54664,Steven,Krause,2015-01-17,1,Epee,Club_4
7191,Robert,Chang,2018-11-08,1,Epee,Club_5
99378,Kyle,Sampson,2018-04-08,1,Epee,Club_5
22175,Mr.,Terrance,2018-10-09,1,Epee,Club_1
83699,Jordan,Conley,2018-08-05,1,Epee,Club_2
71328,Jared,Hernandez,2016-06-12,1,Epee,Club_4
48003,Jacob,Garcia,2017-07-27,1,Epee,Club_2
39965,Derrick,Monroe,2015-08-17,1,Epee,Club_3
79700,Devin,Long,2016-08-27,1,Epee,Club_1
22170,Mark,Reynolds,2016-03-29,1,Epee,Club_2
97569,Robert,Mcgee,2017-08-11,1,Epee,Club_2
42733,Michael,Moore,2015-05-19,1,Epee,Club_5
5802,John,Brown,2018-01-31,1,Epee,Club_1
82792,Shawn,Little,2015-06-26,1,Epee,Club_4
5381,Travis,Williams,2017-11-11,1,Epee,Club_4
58847,Daniel,Johnson,2015-04-22,1,Epee,Club_4
95582,Chad,Vargas,2016-04-24,1,Epee,Club_2
92658,Billy,Johnson,2018-04-02,1,Epee,Club_2
74368,Alexander,Jackson,2016-03-22,1,Epee,Club_3
43876,William,White,2015-07-19,1,Epee,Club_2
8759,Matthew,Medina,2017-03-03,1,Epee,Club_3
6377,Clinton,Mejia,2018-06-25,1,Epee,Club_1
44114,Stephen,Franco,2018-07-03,1,Epee,Club_5
9846,Christopher,Gomez,2018-05-30,1,Epee,Club_5
422,Jeffrey,Davis,2018-07-19,1,Epee,Club_1
2050,Leonard,James,2018-04-18,1,Epee,Club_2
40507,Hunter,Espinoza,2015-12-01,1,Epee,Club_5
9783,Eric,Bowers,2017-12-09,1,Epee,Club_5
28395,Steven,Moore,2016-10-06,1,Epee,Club_2
67389,Brian,Hansen,2015-08-16,1,Epee,Club_2
90572,John,Green,2018-09-26,1,Epee,Club_4
26725,Joshua,Bush,2017-04-11,1,Epee,Club_1
64411,Michael,Davis,2018-07-03,1,Epee,Club_5
51368,Sergio,Wallace,2016-03-12,1,Epee,Club_1
30573,Dennis,Jones,2016-11-21,1,Epee,Club_3
28145,Christopher,Johnson,2018-04-16,1,Epee,Club_1
82197,Andrew,Robinson,2014-12-13,1,Epee,Club_1
45603,Benjamin,Miller,2015-03-13,1,Epee,Club_3
37412,Kevin,Reyes,2015-04-05,1,Epee,Club_2
4456,Matthew,Wilson,2015-06-14,1,Epee,Club_2
6394,Ryan,Watkins,2018-11-21,1,Epee,Club_5
69959,Eric,Peterson,2016-01-29,1,Epee,Club_5
30441,Richard,Garner,2016-11-07,1,Epee,Club_5
75,Jake,Giles,2016-02-08,1,Epee,Club_5
45876,Matthew,Flores,2016-07-26,1,Epee,Club_1
64859,Maurice,Bender,2017-12-21,1,Epee,Club_4
58865,John,Smith,2018-02-09,1,Epee,Club_1
23038,Jeffrey,Wright,2016-03-18,1,Epee,Club_4
25433,Thomas,Johnson,2016-04-05,1,Epee,Club_2
82567,Mr.,Matthew,2015-06-16,1,Epee,Club_2
79187,Marcus,Williams,2014-12-28,1,Epee,Club_5
66993,Bryan,Shea,2018-05-03,1,Epee,Club_2
48014,Devon,Hughes,2017-09-28,1,Epee,Club_1
66396,Kyle,Gonzalez,2016-07-03,1,Epee,Club_5
83705,Jason,Lee,2015-09-22,1,Epee,Club_2
55042,Jacob,Griffith,2018-09-14,1,Epee,Club_5
29580,Christopher,Downs,2016-12-08,1,Epee,Club_3
95758,Donald,Scott,2017-04-08,1,Epee,Club_4
8104,Charles,Mckinney,2015-11-17,1,Epee,Club_3
6315,Robert,Price,2017-06-10,1,Epee,Club_1
7465,Luke,Wilson,2017-09-10,1,Epee,Club_2
73038,David,Anderson,2015-02-23,1,Epee,Club_2
36275,Brian,Williams,2017-09-06,1,Epee,Club_4
36319,Donald,Edwards,2015-11-06,1,Epee,Club_2
43718,Devin,Romero,2017-03-25,1,Epee,Club_4
7005,James,Roy,2017-04-07,1,Epee,Club_4
27950,Jeremiah,Turner,2017-04-20,1,Epee,Club_1
5436,Jon,Smith,2016-09-20,1,Epee,Club_1
51610,Harry,Wallace,2015-06-22,1,Epee,Club_4
97184,Aaron,Oconnor,2016-05-13,1,Epee,Club_5
18895,David,Guzman,2017-05-19,1,Epee,Club_3
55774,Jason,Thomas,2018-08-26,1,Epee,Club_4
81332,Kenneth,Chapman,2015-06-25,1,Epee,Club_5
81591,Timothy,Baker,2017-05-14,1,Epee,Club_5
22317,Casey,Robinson,2014-12-20,1,Epee,Club_2
19116,Jose,Adams,2015-07-05,1,Epee,Club_4
17131,William,Ramirez,2017-12-31,1,Epee,Club_2
16409,Alan,Atkins,2015-11-18,1,Epee,Club_1
57227,Jeremy,Herrera,2016-06-19,1,Epee,Club_4
91919,James,Diaz,2016-09-04,1,Epee,Club_5
13548,William,Bell,2017-03-22,1,Epee,Club_1
63974,Brandon,Gardner,2015-11-08,1,Epee,Club_5
97539,Mr.,Joel,2015-09-04,1,Epee,Club_2
85639,David,Cross,2015-04-04,1,Epee,Club_1
20335,Justin,Watkins,2017-09-29,1,Epee,Club_5
31138,Cory,Campbell,2018-11-10,1,Epee,Club_3
93941,Mark,Hopkins,2018-03-31,1,Epee,Club_3
8450,Gary,Moreno,2015-06-12,1,Epee,Club_4
60957,Daniel,Valentine,2018-10-27,1,Epee,Club_2
34712,Mr.,William,2015-11-09,1,Epee,Club_1
24605,Gordon,Adams,2017-03-20,1,Epee,Club_4
17764,Shirley,Phillips,2013-06-07,0,Sabre,Club_4
83606,Mariah,Torres,2013-03-27,0,Sabre,Club_1
66450,Samantha,Gaines,2014-06-10,0,Sabre,Club_5
94683,Linda,Stewart,2014-08-22,0,Sabre,Club_1
26857,Lauren,Jackson,2013-11-23,0,Sabre,Club_5
40984,Andrea,Schroeder,2012-12-31,0,Sabre,Club_3
19736,Holly,Lee,2013-04-12,0,Sabre,Club_1
68603,Erica,Grant,2014-04-25,0,Sabre,Club_5
64621,Misty,Gutierrez,2013-05-27,0,Sabre,Club_5
85635,Carrie,Watts,2013-10-28,0,Sabre,Club_5
17751,Sierra,Patel,2014-10-31,0,Sabre,Club_2
26173,Kathryn,Yang,2014-01-01,0,Sabre,Club_1
6155,Annette,Kelley,2014-02-02,0,Sabre,Club_5
95716,Kristy,Garcia,2014-01-27,0,Sabre,Club_4
97508,Stephanie,Santos,2014-07-06,0,Sabre,Club_3
65688,Catherine,Brown,2013-11-18,0,Sabre,Club_1
72431,Madeline,Landry,2013-08-20,0,Sabre,Club_1
19419,Erika,Lee,2014-11-16,0,Sabre,Club_5
44951,Amber,Powell,2014-03-19,0,Sabre,Club_4
90567,Ms.,Barbara,2013-11-21,0,Sabre,Club_3
60167,Alyssa,Oconnor,2014-03-28,0,Sabre,Club_3
49718,Shelby,Rodriguez,2014-01-25,0,Sabre,Club_1
69173,Felicia,Jones,2013-04-26,0,Sabre,Club_4
81446,Christina,Martinez,2013-07-07,0,Sabre,Club_1
22907,Carla,Jacobson,2014-04-04,0,Sabre,Club_5
51047,Sharon,Richardson,2013-12-09,0,Sabre,Club_2
16280,Lauren,Mills,2014-04-26,0,Sabre,Club_3
71369,Angela,Pierce,2013-06-21,0,Sabre,Club_5
73079,Mckenzie,Taylor,2014-10-24,0,Sabre,Club_5
2737,Jamie,Smith,2013-08-11,0,Sabre,Club_3
21888,Rachel,Jones,2014-09-25,0,Sabre,Club_1
60242,Tara,Jennings,2014-10-17,0,Sabre,Club_5
35473,Tanya,Clayton,2014-08-31,0,Sabre,Club_3
50984,Samantha,Flynn,2013-08-20,0,Sabre,Club_2
21962,Linda,Foster,2014-02-28,0,Sabre,Club_4
91497,Amber,Griffin,2014-01-25,0,Sabre,Club_2
24959,Tammy,Morales,2014-04-07,0,Sabre,Club_3
3463,Stephanie,Torres,2013-08-07,0,Sabre,Club_2
11854,Amanda,Brown,2013-08-26,0,Sabre,Club_5
42979,Vickie,Bailey,2013-07-24,0,Sabre,Club_3
15601,Jennifer,Oconnor,2013-04-16,0,Sabre,Club_5
74667,Michelle,Collins,2014-11-05,0,Sabre,Club_1
21664,Bonnie,Wood,2014-01-06,0,Sabre,Club_1
65287,Valerie,Graham,2013-12-23,0,Sabre,Club_1
2920,Kimberly,Brown,2013-05-05,0,Sabre,Club_3
85670,Anna,Sanchez,2013-08-31,0,Sabre,Club_3
30074,Margaret,Wu,2014-03-21,0,Sabre,Club_3
72913,Mrs.,Kristen,2014-06-17,0,Sabre,Club_3
91942,Erica,Castillo,2013-11-24,0,Sabre,Club_2
21232,Tammy,Myers,2014-01-24,0,Sabre,Club_4
61113,Melissa,Harris,2014-02-09,0,Sabre,Club_1
18300,Alyssa,Mcdonald,2014-06-08,0,Sabre,Club_2
40253,Maria,Alvarado,2013-04-05,0,Sabre,Club_2
58860,Amanda,Davis,2014-02-09,0,Sabre,Club_4
30979,Cassie,Simon,2013-06-20,0,Sabre,Club_4
50843,Lindsey,Snyder,2013-02-27,0,Sabre,Club_4
26260,Valerie,Crawford,2014-03-04,0,Sabre,Club_5
17990,Bonnie,Cummings,2013-05-20,0,Sabre,Club_5
60173,Carol,Taylor,2014-12-04,0,Sabre,Club_2
73639,Amber,Perez,2012-12-20,0,Sabre,Club_3
15791,Stacey,Baker,2014-10-14,0,Sabre,Club_4
19733,Debra,Stein,2013-03-14,0,Sabre,Club_1
11872,Melanie,Scott,2013-10-24,0,Sabre,Club_1
6763,Brittany,Gallagher,2013-06-01,0,Sabre,Club_3
73276,Jessica,Rodriguez,2013-08-08,0,Sabre,Club_5
85154,Susan,Smith,2014-04-05,0,Sabre,Club_5
86351,Rhonda,Wright,2014-04-27,0,Sabre,Club_4
13423,Margaret,Mills,2014-07-11,0,Sabre,Club_1
659,Amber,Ruiz,2014-02-13,0,Sabre,Club_3
7098,Dana,Estrada,2014-03-11,0,Sabre,Club_3
67066,Mariah,Williams,2012-12-14,0,Sabre,Club_3
57078,Patricia,Blair,2013-05-10,0,Sabre,Club_4
85771,Cindy,Munoz,2013-03-18,0,Sabre,Club_2
85367,Maria,Duran,2013-11-26,0,Sabre,Club_5
27297,Erica,Davis,2013-07-04,0,Sabre,Club_4
26939,Lisa,Green,2014-04-18,0,Sabre,Club_3
99738,Maria,Nelson,2013-06-04,0,Sabre,Club_5
30520,Lynn,Evans,2014-07-21,0,Sabre,Club_5
10408,Kelly,Perez,2014-05-16,0,Sabre,Club_2
30059,Katherine,Diaz,2013-10-11,0,Sabre,Club_1
69491,Alyssa,Harrison,2013-10-10,0,Sabre,Club_3
43816,Monica,Smith,2014-03-05,0,Sabre,Club_4
69266,Emily,Webb,2013-10-17,0,Sabre,Club_4
47440,Courtney,Byrd,2013-05-01,0,Sabre,Club_1
19542,Heather,Bennett,2014-08-14,0,Sabre,Club_4
635,Jill,Davis,2013-03-29,0,Sabre,Club_3
47738,Katherine,Boyle,2013-05-09,0,Sabre,Club_4
8222,Amanda,Edwards,2014-04-18,0,Sabre,Club_4
76545,Kathryn,Hernandez,2014-03-17,0,Sabre,Club_5
25859,Katherine,Brooks,2013-11-19,0,Sabre,Club_2
76053,Annette,Bullock,2014-11-15,0,Sabre,Club_3
19406,Patricia,Hendricks,2013-12-11,0,Sabre,Club_4
22096,Ashley,Moss,2014-01-22,0,Sabre,Club_4
83741,Lisa,Miller,2014-03-21,0,Sabre,Club_3
89902,Allison,Mckinney,2013-01-28,0,Sabre,Club_4
67860,Heather,Henry,2014-07-30,0,Sabre,Club_2
47970,Tonya,Young,2014-07-18,0,Sabre,Club_3
88599,Maria,Walsh,2013-04-17,0,Sabre,Club_3
84502,Allison,Moreno,2014-07-12,0,Sabre,Club_5
68793,Anne,Pruitt,2013-07-26,0,Sabre,Club_4
28801,Joseph,Garcia,2013-12-01,1,Sabre,Club_5
32821,Joel,Mason,2014-03-29,1,Sabre,Club_3
21333,Ronald,White,2013-06-09,1,Sabre,Club_5
38293,William,Farley,2013-05-29,1,Sabre,Club_4
65177,Stephen,Walker,2014-05-26,1,Sabre,Club_5
53334,Stephen,Torres,2013-11-14,1,Sabre,Club_3
82685,Christopher,Cruz,2014-08-29,1,Sabre,Club_4
20710,Douglas,Rodriguez,2013-12-20,1,Sabre,Club_4
48648,Michael,Sullivan,2013-04-28,1,Sabre,Club_5
97830,Terrence,Rowe,2014-06-11,1,Sabre,Club_5
61184,James,Cline,2014-07-25,1,Sabre,Club_3
52890,Robert,Franklin,2013-11-06,1,Sabre,Club_3
88778,Danny,Vance,2014-07-29,1,Sabre,Club_4
63369,Dennis,Bentley,2013-06-01,1,Sabre,Club_2
83686,Tony,Reynolds,2013-09-12,1,Sabre,Club_2
32741,Stephen,Caldwell,2013-05-12,1,Sabre,Club_1
27131,Daniel,Gonzales,2013-07-13,1,Sabre,Club_2
82251,Paul,Johnston,2014-08-28,1,Sabre,Club_4
25023,Charles,Cook,2013-04-12,1,Sabre,Club_1
4541,Erik,Burch,2013-03-12,1,Sabre,Club_2
47742,Mark,Douglas,2013-03-24,1,Sabre,Club_3
60439,Gregory,Perez,2013-12-20,1,Sabre,Club_3
3252,Anthony,Carter,2013-04-20,1,Sabre,Club_4
81926,Caleb,Thomas,2014-03-03,1,Sabre,Club_1
91965,Brett,Roberts,2013-08-09,1,Sabre,Club_5
59517,Benjamin,Harris,2013-11-29,1,Sabre,Club_4
3320,Stephen,Kelley,2013-09-23,1,Sabre,Club_2
14594,Daniel,Oconnor,2013-01-09,1,Sabre,Club_4
64011,Mitchell,Herman,2012-12-30,1,Sabre,Club_3
3084,Michael,Peterson,2013-10-16,1,Sabre,Club_2
49693,Jason,Greene,2014-07-10,1,Sabre,Club_4
40635,Dr.,David,2014-04-26,1,Sabre,Club_3
37257,Jonathan,Kennedy,2014-10-24,1,Sabre,Club_1
67340,Jeffrey,Savage,2013-06-11,1,Sabre,Club_3
71463,Brian,Mcdonald,2013-07-09,1,Sabre,Club_3
54400,Benjamin,Melton,2013-02-26,1,Sabre,Club_4
56025,Harry,Ferguson,2014-03-29,1,Sabre,Club_4
50147,Timothy,Cooley,2013-07-18,1,Sabre,Club_3
95081,Cody,Mcdonald,2013-04-23,1,Sabre,Club_5
47372,Troy,White,2014-03-25,1,Sabre,Club_2
6511,Kyle,Meyers,2013-01-20,1,Sabre,Club_4
20034,Ruben,Johnson,2013-02-05,1,Sabre,Club_5
57252,Justin,Camacho,2012-12-28,1,Sabre,Club_3
50731,William,Rosales,2014-08-16,1,Sabre,Club_4
48722,Brandon,Dodson,2014-01-17,1,Sabre,Club_2
31529,Kenneth,Casey,2014-06-02,1,Sabre,Club_5
8542,David,Smith,2014-09-05,1,Sabre,Club_5
53178,Anthony,Anderson,2013-12-20,1,Sabre,Club_1
29498,Christopher,Martin,2013-05-12,1,Sabre,Club_2
42831,Michael,Becker,2013-08-12,1,Sabre,Club_2
47558,Andrew,Wiley,2013-11-09,1,Sabre,Club_2
25050,Andrew,Petty,2014-07-06,1,Sabre,Club_5
45214,Eric,Villa,2013-11-12,1,Sabre,Club_4
25161,Joseph,Wall,2013-12-14,1,Sabre,Club_1
39661,Jerry,Gill,2014-01-27,1,Sabre,Club_4
33792,Tim,Brown,2014-08-20,1,Sabre,Club_4
15242,John,Soto,2014-12-12,1,Sabre,Club_1
26723,Adam,Martinez,2013-03-07,1,Sabre,Club_3
43252,David,Johnson,2014-11-14,1,Sabre,Club_3
56819,Chase,Smith,2014-02-22,1,Sabre,Club_5
89952,Juan,Perry,2014-01-28,1,Sabre,Club_4
11489,William,Stafford,2013-09-30,1,Sabre,Club_1
91373,Ryan,Serrano,2014-03-22,1,Sabre,Club_1
64353,Michael,Rodriguez,2014-02-24,1,Sabre,Club_2
63892,Jesse,Reed,2014-11-01,1,Sabre,Club_4
11021,Nicholas,Quinn,2014-02-27,1,Sabre,Club_4
15748,Thomas,Salazar,2014-02-13,1,Sabre,Club_1
16862,Richard,King,2013-03-12,1,Sabre,Club_5
70708,Antonio,Bailey,2013-03-09,1,Sabre,Club_5
63881,Derek,Norris,2014-05-08,1,Sabre,Club_1
94872,Joseph,Mcdonald,2014-12-10,1,Sabre,Club_3
7573,Philip,Lewis,2013-03-07,1,Sabre,Club_4
92911,Nicholas,Freeman,2013-03-18,1,Sabre,Club_4
96110,Luis,Rodgers,2013-10-15,1,Sabre,Club_3
7268,Andrew,Shepherd,2014-05-10,1,Sabre,Club_4
70338,Daniel,Osborn,2014-10-20,1,Sabre,Club_5
68333,Frederick,Harvey,2014-09-22,1,Sabre,Club_3
38131,Michael,Williams,2013-05-21,1,Sabre,Club_5
55910,Eric,Hicks,2013-12-16,1,Sabre,Club_2
73497,Logan,Vazquez,2014-10-07,1,Sabre,Club_1
82484,Alexander,Patterson,2013-03-17,1,Sabre,Club_3
5856,Mr.,Steven,2012-12-14,1,Sabre,Club_4
69144,Brian,Stephenson,2014-04-22,1,Sabre,Club_1
72921,George,Phillips,2013-01-28,1,Sabre,Club_1
22968,Adam,Hunter,2014-04-04,1,Sabre,Club_3
38997,David,Tyler,2014-11-10,1,Sabre,Club_2
62852,Justin,Friedman,2014-10-22,1,Sabre,Club_3
53194,Edwin,Fowler,2013-02-20,1,Sabre,Club_4
9287,Travis,Sawyer,2013-05-18,1,Sabre,Club_5
62677,Antonio,Gibbs,2012-12-13,1,Sabre,Club_5
85189,Joshua,Rodriguez,2013-09-04,1,Sabre,Club_1
40171,Jeffrey,Munoz,2014-04-23,1,Sabre,Club_4
52722,Phillip,Byrd,2014-10-24,1,Sabre,Club_1
78980,Adam,Anderson,2013-05-15,1,Sabre,Club_3
17012,Jerry,Thompson,2014-05-02,1,Sabre,Club_4
39135,Shane,Berry,2013-01-24,1,Sabre,Club_2
86387,Scott,Sexton,2014-02-01,1,Sabre,Club_1
98400,Aaron,Parsons,2013-11-12,1,Sabre,Club_3
81854,Dustin,Berry,2013-07-14,1,Sabre,Club_2
13374,Francisco,Leblanc,2014-05-01,1,Sabre,Club_1
4308,Cassandra,Ray,2014-10-08,0,Foil,Club_3
82370,Sue,Best,2013-09-12,0,Foil,Club_1
16394,Courtney,Jenkins,2013-06-26,0,Foil,Club_3
85722,Shannon,Mathews,2014-10-18,0,Foil,Club_3
29173,Kelsey,Trujillo,2013-03-25,0,Foil,Club_4
44146,Cheryl,Brown,2013-04-26,0,Foil,Club_5
50151,Jamie,Curry,2013-12-31,0,Foil,Club_1
56581,Cheryl,Mccarthy,2013-04-03,0,Foil,Club_2
65101,Kathy,Mason,2014-10-22,0,Foil,Club_5
62248,Leslie,Campbell,2013-06-04,0,Foil,Club_5
8311,Marissa,Mitchell,2013-06-29,0,Foil,Club_4
31296,Abigail,Hester,2014-08-06,0,Foil,Club_5
19726,Annette,Armstrong,2013-08-07,0,Foil,Club_2
74554,Julie,Ramirez,2013-11-03,0,Foil,Club_3
40782,April,Hamilton,2014-10-19,0,Foil,Club_2
9045,Judith,Davis,2012-12-22,0,Foil,Club_4
30421,Jennifer,Lopez,2013-07-28,0,Foil,Club_5
31418,Renee,Smith,2013-06-28,0,Foil,Club_4
51835,Tiffany,Reed,2013-04-24,0,Foil,Club_3
37450,Jacqueline,Brown,2014-11-26,0,Foil,Club_1
77124,Holly,Burch,2014-06-18,0,Foil,Club_5
3062,Amanda,Barrera,2014-11-07,0,Foil,Club_2
82894,Erin,Bridges,2014-08-14,0,Foil,Club_3
24829,Molly,Rodriguez,2013-06-09,0,Foil,Club_2
22475,Sue,Schultz,2014-01-31,0,Foil,Club_4
60585,Kim,Lang,2013-09-11,0,Foil,Club_4
35991,Cynthia,James,2013-06-22,0,Foil,Club_2
96125,Katherine,Lee,2013-01-01,0,Foil,Club_1
97679,Angela,Collins,2013-07-02,0,Foil,Club_3
21461,Becky,Brown,2013-12-17,0,Foil,Club_4
66419,Lauren,Hartman,2013-12-07,0,Foil,Club_2
14604,Rebecca,Perry,2013-07-09,0,Foil,Club_4
66493,Jasmine,Walter,2014-08-02,0,Foil,Club_1
72580,Melissa,Walker,2013-08-18,0,Foil,Club_2
21403,Kim,Kim,2013-07-31,0,Foil,Club_5
46872,Kimberly,Mckay,2013-12-07,0,Foil,Club_2
95507,Kimberly,Fernandez,2014-04-16,0,Foil,Club_3
4237,Linda,Stanton,2014-05-16,0,Foil,Club_5
68745,Kayla,Barry,2014-11-21,0,Foil,Club_5
69453,Sue,Anderson,2013-08-03,0,Foil,Club_2
90079,Victoria,Oneill,2014-10-30,0,Foil,Club_1
8229,Kimberly,Nelson,2014-04-24,0,Foil,Club_4
16403,Lori,Mccormick,2014-01-01,0,Foil,Club_2
18500,Sarah,Cochran,2013-05-05,0,Foil,Club_1
54636,Connie,Ellis,2013-08-26,0,Foil,Club_1
55707,Tiffany,Hodges,2013-09-17,0,Foil,Club_5
34071,Caroline,Gomez,2014-06-29,0,Foil,Club_1
90819,Diane,Davis,2014-10-29,0,Foil,Club_2
72161,Leslie,Bowman,2013-01-03,0,Foil,Club_5
70424,Brandy,Allison,2013-08-30,0,Foil,Club_1
59022,Monica,Smith,2013-07-31,0,Foil,Club_4
54136,Adriana,Cooper,2013-05-19,0,Foil,Club_5
67354,Megan,Hall,2013-04-27,0,Foil,Club_3
88994,Lisa,Woods,2014-01-26,0,Foil,Club_4
15368,Elizabeth,Hill,2014-06-04,0,Foil,Club_3
87753,Brandy,Kirk,2014-03-23,0,Foil,Club_3
88013,Tammy,Jones,2014-10-31,0,Foil,Club_3
91749,Alexis,Morgan,2013-10-11,0,Foil,Club_5
68936,Kelly,Bentley,2013-11-16,0,Foil,Club_3
79969,Jessica,Estrada,2013-08-02,0,Foil,Club_3
95292,Norma,Calderon,2012-12-16,0,Foil,Club_1
71980,Belinda,West,2014-10-02,0,Foil,Club_4
15084,Jennifer,Christensen,2014-02-16,0,Foil,Club_4
26008,Mary,Pitts,2013-10-03,0,Foil,Club_5
98150,Shannon,Nelson,2013-09-22,0,Foil,Club_1
69095,Sandra,Davis,2013-02-09,0,Foil,Club_3
82369,Emily,Mccann,2014-08-28,0,Foil,Club_5
89527,Donna,Brewer,2013-09-06,0,Foil,Club_2
45358,Dana,Lambert,2013-01-12,0,Foil,Club_1
83891,Alejandra,Schultz,2013-04-10,0,Foil,Club_4
15912,Julie,Cross,2013-12-06,0,Foil,Club_5
26435,Sarah,Bailey,2013-03-29,0,Foil,Club_3
26576,Lisa,Obrien,2013-02-02,0,Foil,Club_1
85127,Kelly,Mccoy,2013-08-05,0,Foil,Club_2
88818,Leah,Spencer,2014-09-06,0,Foil,Club_2
47707,Barbara,Johnson,2013-11-13,0,Foil,Club_5
85201,Sara,Baker,2013-04-03,0,Foil,Club_1
22535,Elizabeth,Porter,2014-05-26,0,Foil,Club_5
38771,Katherine,Rios,2014-10-03,0,Foil,Club_1
75221,Sarah,Gardner,2014-05-12,0,Foil,Club_2
13120,Heidi,Peterson,2012-12-21,0,Foil,Club_3
63639,Michele,Rhodes,2014-04-24,0,Foil,Club_1
54093,Barbara,Manning,2014-10-05,0,Foil,Club_1
4265,Patricia,Kaufman,2014-04-11,0,Foil,Club_1
43168,Lauren,Jones,2013-03-14,0,Foil,Club_4
36336,Pamela,Mcclain,2013-09-11,0,Foil,Club_4
19284,Amy,Tyler,2013-05-15,0,Foil,Club_2
34501,Monica,Jordan,2014-11-19,0,Foil,Club_2
29150,Rebecca,Douglas,2014-07-03,0,Foil,Club_5
75052,Stephanie,Hanson,2014-07-03,0,Foil,Club_4
78853,Stephanie,Jones,2014-04-01,0,Foil,Club_3
133,Brenda,Porter,2013-04-26,0,Foil,Club_4
34532,Kathy,Hays,2013-06-14,0,Foil,Club_3
78258,Christina,Olson,2013-07-05,0,Foil,Club_1
37079,Katherine,Jackson,2014-09-27,0,Foil,Club_5
88405,Deanna,Smith,2014-08-11,0,Foil,Club_4
19929,Alexis,Daniel,2014-11-12,0,Foil,Club_2
32981,Kathryn,Villanueva,2014-01-28,0,Foil,Club_1
67912,Sara,Williams,2013-09-20,0,Foil,Club_4
93937,Mrs.,Kara,2014-04-30,0,Foil,Club_1
50465,Matthew,Brown,2014-12-10,1,Foil,Club_5
6285,Timothy,Nolan,2013-03-12,1,Foil,Club_1
76306,Christopher,Brooks,2014-07-30,1,Foil,Club_3
29093,Jason,Rice,2013-04-22,1,Foil,Club_1
4157,Kenneth,Hernandez,2014-07-23,1,Foil,Club_2
34594,Steven,Floyd,2013-10-16,1,Foil,Club_3
70029,William,Moreno,2014-08-10,1,Foil,Club_2
27459,Mark,Miller,2014-09-11,1,Foil,Club_3
